EEG _mean(),EEG _std(),EEG _mad(),EEG _max(),EEG _min(),EEG _energy(),EEG _iqr(),EEG _entropy(),EEG _mean(),EEG _std(),EEG _mad(),EEG _max(),EEG _min(),EEG _energy(),EEG _iqr(),EEG _entropy(),EEG _skewness(),EEG _kurtosis(),EEG _mean(),EEG _std(),EEG _mad(),EEG _max(),EEG _min(),EEG _iqr(),EEG _entropy(),EEG _skewness(),EEG _kurtosis(),state,subject
120.835,52.38442301867989,54.856282084707274,228,-26,3469045,77.5,5.192113040556729,521.32747945628,1788.0891082839703,205.22538517354695,24167.0,6.523095300960134,3469044.9999999995,528.3839508037811,4.054451622507534,[11.703966],[150.20490225],85.54577838794852,100.13563201977605,80.72357235307986,306.8843430349616,-42.42640687119285,179.25156903078982,4.7666356446633635,[0.55318782],[-1.1810217],1,3
52.095,351.47012102737835,380.28746904668685,562,-669,25249027,646.5,5.164418989451958,2184.6520906988812,4525.077042725903,583.1971712364043,39018.134355640956,176.07410876109526,25249027.0,1101.8971780661084,4.512249929714664,[6.20269051],[43.65289706],35.044212075605294,353.57748542575507,338.0954816086786,765.0895372438445,-898.0256121069154,453.4322234358736,5.007547027850933,[-0.16417231],[-0.43089478],0,4
-35.45,473.432474065732,437.3676544591526,972,-1397,45079002,592.75,4.952562716489729,3608.0588941058913,5662.235690667016,701.2498555274525,30278.70189771873,384.7384822536905,45079002.00000001,2915.0093155323657,4.565472171609325,[2.9348157],[8.58537283],-22.153655454574533,474.2406831451726,189.75281293386305,1333.6033893178287,-1890.0964261116414,273.11999423330406,4.700068859240563,[-0.68248975],[3.16319058],0,0
41.685,546.5356491346196,683.4796227310825,918,-866,60087771,959.0,5.1165652505349435,2916.521164002086,7182.038380566336,706.8639149578653,53564.17073463185,133.57044903889195,60087771.0,2647.8915964354755,4.080045448291101,[5.11266041],[28.97071739],28.92066735052979,547.3595253578767,462.85009342707474,1188.6464991745866,-1122.8855685242374,669.2765683930672,4.999684427855966,[0.01402362],[-0.34164512],1,1
50.155,254.1227675258555,317.2768747601988,406,-386,13418781,488.75,5.165884689131845,1237.8319011825006,3447.6880926810823,395.0609413573809,32855.14220966834,10.187375390497564,13418781.000000006,745.8766181485397,4.204615362424803,[7.89610232],[68.11706439],36.15436972206818,256.4893107909178,226.44534582162663,559.3214639185592,-523.9661248592317,302.28814895724906,4.953789800840243,[0.00125622],[-0.40235764],0,2
97.72,56.813568801827614,62.269293177235284,218,-74,2555396,87.5,5.1414689778763885,503.41250957542354,1517.2250476455279,231.8215670068152,19544.0,8.029340716839263,2555396.0,445.5462815330598,4.1291540957775235,[10.29522344],[122.30719992],69.23282494597487,89.3520897908941,66.57073823922819,292.74220741123065,-99.70205614730321,128.3398807853584,4.765516574177094,[0.79495941],[-0.52385907],1,3
77.71,352.173999466173,376.58096350042285,562,-581,26013074,674.5,5.172612042371581,2280.4848941908135,4562.067803898525,521.7869939007385,36976.657720414114,378.58847380130965,26013074.0,1497.6818345788465,4.458597047457424,[5.40929481],[34.28144289],53.51384120019792,356.65338747865553,346.48234626873887,765.0895372438445,-796.2022356160526,465.09948532545167,4.997736788549178,[-0.06906269],[-0.57076818],0,4
-231.575,413.24067366971514,392.88958790398453,728,-1397,44878967,562.5,4.935058396902163,2793.023732469962,6089.169518896608,497.54179165107485,46315.0,183.9180215968603,44878966.99999999,1268.0272606631843,4.249339199697741,[4.26099687],[19.96151211],-165.09529127143512,444.00267994686703,232.7354943166718,1026.0119395016804,-1890.0964261116414,335.8757210636101,4.729036635467933,[-1.30615111],[2.56030996],0,0
48.475,543.9881610614334,690.1513327143577,867,-889,59654589,959.25,5.110360764536481,3149.639713770719,7052.259118427109,765.3871566871164,54078.54823064211,323.0258584982691,59654589.0,1064.9272230428319,4.362663738542042,[5.35278089],[31.23644697],37.68172036943112,544.842209222083,483.81725507722547,1144.0987719598338,-1122.8855685242374,669.2765683930672,5.016250350464716,[-0.03978091],[-0.3932637],1,1
48.905,248.9708737483162,315.0529714324404,406,-380,12875639,482.5,5.161298023275966,1331.7612494804403,3331.9740356704906,536.965577051114,31662.30470860756,39.36227877723312,12875639.0,1104.2796716850892,4.321078883266397,[7.72284689],[66.06065443],34.78965363437814,251.33220048374224,214.91340691404383,559.3214639185592,-494.9747468305833,301.0507120901726,4.979618821312193,[0.0141203],[-0.46556334],0,2
64.62,53.46293669449893,43.73676544591526,218,-74,1406806,61.25,5.091323569443548,526.07823740426,1063.0370116461736,202.04784785136513,12924.0,18.474974000797374,1406806.0,516.5255225443242,4.47989053059836,[8.28465804],[90.26966809],46.01850931962051,70.11652301704643,52.41790412537654,280.7213921310594,-99.70205614730321,95.8129688507772,4.808803262952335,[0.93693627],[0.41601991],1,3
69.195,359.11621653024804,387.7004801392149,562,-609,26750481,698.5,5.163513086843204,2136.8556758748973,4710.024290858937,498.1393549821787,41671.35076116028,365.55766223039586,26750481.0,1170.9696344762453,4.394567543526783,[6.38753122],[47.90560648],47.22766191544952,362.6595551615868,343.3372720212163,765.0895372438445,-796.2022356160526,456.26065056061975,4.995445155124415,[-0.10332377],[-0.51489958],0,4
-170.87,441.46012628548914,426.2481378203605,728,-1397,44816720,591.5,4.969921183632076,3003.6809882835896,5982.860563361285,737.4917092489248,34174.0,80.42411364645133,44816720.0,1872.3202298988135,4.344653578234555,[3.6995407],[13.33992374],-122.26583353496595,457.3124380005425,219.1068392440739,1026.0119395016804,-1890.0964261116414,326.5065562128883,4.757089143084487,[-1.26367417],[2.58757656],0,0
69.48,544.1094739112709,676.0666116385545,886,-889,60176518,932.75,5.112045031851002,3258.412479418727,7039.834239097417,769.8216257990721,60607.15472000778,504.6344101756492,60176518.00000002,1918.9483114305535,4.397253711299838,[6.03176356],[42.91560709],51.91577987471633,546.0653274105581,459.18084013829844,1231.780012826966,-1122.8855685242374,665.033927705948,5.003695972583833,[0.04012669],[-0.33133121],1,1
43.155,249.61528594018438,326.17248807123246,406,-387,12834029,480.5,5.167561416112834,1502.7930570635874,3252.021221892852,517.6562587854366,29416.238567530763,20.079115529672357,12834029.0,1481.7146895110275,4.395588232166135,[6.65505683],[52.0842319],30.33488091290289,251.49540751274168,228.01788294538792,559.3214639185592,-525.3803384216048,312.7179739797507,4.9990997146461265,[0.01931219],[-0.54955584],0,2
59.915,53.31845623234042,47.443270992179265,204,-74,1286533,63.25,5.066678826387719,491.21959574172564,1022.3679908718462,227.72068555807112,11983.0,11.00458778439281,1286533.0,522.787321483557,4.412085324787865,[7.66849596],[78.34342227],42.412264735569124,68.07249664879349,48.22447179534641,267.9934700697015,-99.70205614730321,83.08504678941935,4.784246534478375,[1.03153545],[0.68651425],1,3
57.16,365.72631078444437,392.1482867947317,562,-609,27404600,711.5,5.170350605691434,1956.6285603413437,4855.533408067188,546.189464829937,41256.87054004287,32.9648948338965,27404600.0,2015.333141148652,4.090359700679752,[5.98507003],[42.20222995],39.9586042048518,368.00313850563833,368.4978660013971,765.0895372438445,-796.2022356160526,472.8776599185037,5.004906544686788,[-0.13763577],[-0.54933015],0,4
-93.33,462.4249788884679,459.6066877367366,728,-1397,44509470,620.25,5.004115123492311,2678.2192456418625,6110.369192796253,642.270404756565,38154.84016377158,21.896490305151364,44509470.0,1529.1753714319452,4.095468417362748,[3.86858531],[15.60873872],-65.47808793787429,467.18301553031654,223.82445061535776,1026.0119395016804,-1890.0964261116414,338.52737149305966,4.767193118308165,[-1.2890605],[2.84018717],0,0
59.355,543.4801734884171,677.5492138570601,886,-889,59778743,911.75,5.107612650061883,2930.190531790168,7154.909255008569,899.0056493990865,62845.80467874494,55.676745675287115,59778743.0,2714.0254351648555,4.134761713084426,[6.27235196],[47.1266945],42.235488040272486,545.0778646670584,464.422630550836,1231.780012826966,-1098.1368311827084,664.8571510106514,5.017023639492881,[0.00997017],[-0.41250107],1,1
43.125,253.70541849751652,321.7246814157156,406,-387,13245241,491.25,5.170340260642667,1663.168352857551,3237.145660926166,614.6050754808623,25568.677102951766,79.52806547980342,13245241.0,1148.1082755198895,4.480168863615534,[5.24290699],[31.67162665],29.231794334251873,255.67891426552956,232.7354943166718,559.3214639185592,-525.3803384216048,316.78383797157323,5.006611849999837,[0.02384611],[-0.57460973],0,2
59.815,57.35896420787252,54.856282084707274,204,-74,1373577,76.25,5.0428264011590755,545.762544236579,1037.1693426381328,227.20000877278358,11963.0,6.642287344257454,1373576.9999999998,525.5357453606921,4.479359611016449,[7.12766407],[71.37903755],42.68803638023187,71.0325034755217,46.12775563033135,267.9934700697015,-99.70205614730321,84.3224836564958,4.764187053513096,[1.0770865],[0.67973423],1,3
55.845,367.14525868516944,388.4417812484677,532,-609,27582861,716.75,5.163008768083845,2243.8043970977133,4748.494795992196,413.29861789275765,35486.29542907277,451.9375760198487,27582861.0,1024.1036865761735,4.4300157217397915,[5.2816347],[30.3182023],41.51423912346221,369.0404760321014,360.11100134133676,708.5209947489207,-796.2022356160526,467.9279124501979,4.987796040117239,[-0.22334512],[-0.46087449],0,4
-22.025,360.95541881927744,420.31772894633815,580,-1099,26154783,553.25,5.056081893679291,2614.619119429915,4395.28723297028,764.7711658149137,29474.68125776681,26.588224792469713,26154783.0,2183.9144876281125,4.543906744258574,[3.90868881],[17.43695331],-17.621100987168766,361.19719240326333,244.79161226550843,718.4204896855324,-1479.2673862422575,321.3800320492859,4.877679769074616,[-0.80328856],[2.34775056],0,0
51.625,538.6226827520356,662.7231916720041,886,-889,58555907,904.75,5.105276901758731,3056.4028769383817,7015.291045554902,700.6286855624674,58284.677206374145,83.51290993907566,58555907.0,2812.773576214299,4.245874562572609,[5.72776006],[38.45273207],35.5745421614952,539.9203524132055,523.6548622125115,1231.780012826966,-1121.4713549618646,658.669966675269,5.02431120688987,[-0.02235855],[-0.37765513],1,1
46.65,252.19168800735682,326.17248807123246,410,-387,13155374,486.0,5.162995768923345,1620.2319140892191,3245.030438157212,648.666448663624,22513.79568862186,111.13075388346981,13155374.0,1379.7164991337213,4.429771561443434,[5.01679848],[27.50409695],30.759144981614813,254.6188229491292,229.06624102789547,573.46359954229,-525.3803384216048,301.2274887854693,4.985399434647091,[0.03954353],[-0.48927316],0,2
37.795,68.40367661902393,71.9062075975217,204,-98,1221505,101.0,4.961940563097783,540.9726783226231,963.7704920303629,230.33432832687612,7559.0,8.283251015861856,1221505.0,486.7543727212481,4.474532958216583,[4.28194593],[22.32778569],27.294321753800737,73.22939983367336,39.313428094032396,267.9934700697015,-127.98632739476511,52.50267850310115,4.722369845578895,[1.22612865],[1.4341819],1,3
45.17,359.607023151662,372.13315684490607,513,-609,26271508,670.75,5.161504287956959,2074.2850976907444,4687.093911316276,290.0630731059396,35630.216366478344,305.4291545983857,26271508.000000004,1412.773373831888,4.317997181527048,[5.42111892],[32.16305948],33.297658326074526,360.89999438902737,352.77249476378404,674.5798692519663,-772.8677118368964,460.8568446383324,4.992013385569966,[-0.27731627],[-0.47188515],0,4
73.07,282.4498629845658,368.42665129864207,580,-435,17023430,488.25,5.105345829479281,1545.4254199017219,3825.5836510945082,571.6586100474162,35712.197229767444,32.450659603149326,17023430.0,1296.81040894918,4.287795290837507,[7.39940726],[61.44295251],53.04007965680294,286.88656286065407,253.17847692556865,718.4204896855324,-552.2503961066936,320.14259518220945,4.971809997790863,[0.30112161],[-0.08873505],0,0
43.02,537.7502390515508,664.9470949997624,890,-886,58205208,896.5,5.108680454412714,3068.8220992774495,6984.8077226926125,424.8530101965137,51736.67531801209,548.7648310719308,58205208.00000001,2092.53886600226,4.2822080255684725,[5.15321914],[29.01749841],28.312555518709363,538.724826975702,452.3665126019995,1231.780012826966,-1121.4713549618646,650.8917920822171,4.998279761749561,[0.02120873],[-0.25531495],1,1
50.715,253.40588741187528,326.91378918048525,410,-392,13357311,491.5,5.162849471094326,1644.1128002557189,3264.077833023486,718.5159314765365,26596.677489507136,46.24346471186708,13357311.0,1243.819389199286,4.483121290558436,[5.5614524],[35.53262355],34.60580587126964,256.1034814288943,237.4531056879557,573.46359954229,-525.3803384216048,314.13218754212375,5.002870733213964,[0.0398095],[-0.55873877],0,2
36.935,69.5651548909366,65.97579872349928,204,-102,1240701,97.0,4.926254553650826,553.5952463327022,966.5574495278772,182.3545144787637,7387.0,1.0,1240701.0,565.933077882607,4.472347253855755,[4.33385706],[23.64968269],26.120524497031067,74.30493388732677,35.119995764002276,267.9934700697015,-127.98632739476511,49.67425137835497,4.70522730397459,[1.23899694],[1.55363223],1,3
49.07,358.34732467258635,345.44631691180524,482,-601,26164134,648.25,5.169833283546538,1928.140328052149,4737.764121960797,274.1112067288276,34895.8623254262,31.95243938897306,26164134.000000004,1962.483415269828,3.996451457909352,[5.01290788],[28.39413017],34.817937905625605,360.01164036736367,366.40114983638193,652.6595590351834,-772.8677118368964,460.8568446383324,4.979157957191683,[-0.29205082],[-0.46525385],0,4
59.06,283.93039006066255,369.16795240789486,580,-435,16820910,493.5,5.110669983245293,1537.9621266925114,3802.049775694613,722.5579191072691,36437.58792287065,23.86481759013987,16820910.000000004,1424.0251177002087,4.350947196159879,[7.89216013],[68.37920401],43.49413811078454,286.7277627820508,275.7181756994805,718.4204896855324,-552.2503961066936,341.8861287036957,5.007648193474337,[0.22499497],[-0.22730298],0,0
25.225,539.6799184470365,708.6838604456777,890,-886,58378143,943.5,5.106096509025521,3010.1352039818244,7022.622662065028,607.160023786802,49873.93609315468,149.11550835173523,58378143.00000001,2257.3044437236276,4.200978369980869,[4.96876121],[26.7772876],16.822070324427965,540.0071600914196,511.07456522242126,1144.8058787410205,-1121.4713549618646,650.5382386916237,5.020393467580915,[-0.05442265],[-0.38683776],1,1
58.115,253.0000627964349,316.53557365094605,419,-392,13477277,488.25,5.161297100811237,1620.0910977920419,3294.325702606677,672.8009588119482,26581.72257458704,5.868986598296942,13477277.0,1280.6775716639986,4.403173794099166,[5.38563309],[34.00466521],40.425294680434924,256.4218800141673,231.68713623416426,573.46359954229,-511.2382027978739,298.2222849654264,4.998798787617938,[0.03456655],[-0.54100775],0,2
50.485,157.21297584805143,76.3540142530385,530,-701,5452931,126.25,4.664562340796532,1214.837858137053,1994.2667771481774,279.49963962176207,10097.0,1.0,5452931.0,1041.6472705070814,4.325491843187872,[2.18125514],[4.63808894],35.70182138210879,161.21425169630632,39.3134280940324,739.6336931211288,-895.1971849821692,53.74011537017761,4.4262009686927595,[0.29431507],[10.82329224],1,3
41.52,356.54416220154275,349.15282245806924,482,-601,25769530,657.0,5.162541072023381,2052.9506767531466,4642.728025505996,269.86145663782844,34363.088817833406,43.47647295516018,25769530.0,1910.437169454181,4.224071742513133,[5.06329006],[28.69076347],28.489332214005998,357.8211955013286,359.06264325882927,661.1448404094219,-801.1519830843583,466.33692219252816,4.971293915788698,[-0.31929067],[-0.36432561],0,4
42.325,279.0822627380679,362.4962424246197,612,-435,15935663,486.75,5.108683262623695,1355.5044017376338,3754.766413090154,477.10433418677917,36009.09646937374,33.28181175477523,15935663.000000002,866.8228125263685,4.1763782752108565,[7.9762467],[69.76106342],30.43387586226901,280.62803530652457,285.15339844204834,825.193613644701,-552.2503961066936,327.7439930799648,5.018710887001042,[0.2263657],[-0.206226],0,0
31.6,539.4618522194132,693.8578382606217,890,-874,58403530,927.5,5.113444234095321,2992.200902060564,7032.088150877232,768.8343327954832,50164.016248310516,29.232056409768944,58403530.00000001,2723.3352826405358,4.13043848420606,[4.87582966],[26.18081798],23.511300474452707,539.8748639731248,494.8250149435546,1144.8058787410205,-1122.178461743051,653.89699590226,5.011316780331969,[-0.01769346],[-0.33984969],1,1
55.92,251.56365715261813,312.0877669954292,421,-392,13282264,483.75,5.158713433015355,1559.217259047788,3294.101628530532,480.43914588931545,23840.83198180059,22.729591239116978,13282264.0,1123.8493289058827,4.329868430626117,[4.96575169],[27.3909777],39.65454828894159,254.63471248044718,230.11459911040296,573.46359954229,-511.2382027978739,298.92939174661296,4.994851165334224,[0.0144233],[-0.51635781],0,2
75.115,173.82077486595207,108.97126306016173,530,-701,7171185,197.5,4.7532371831857585,1318.5282278096631,2330.8085104677966,279.12474590495196,15023.0,11.0,7171185.0,1084.8048570367994,4.271978392664789,[2.9022779],[10.64005014],53.15321674179278,181.74339203943566,48.74865083660015,739.6336931211288,-895.1971849821692,79.19595949289334,4.492303229735508,[0.38746006],[6.46078664],1,3
